Datetime,Temperature,Activity Index, Photopic lux,Melanopic EDI, L-Cone EDI, M-Cone EDI, S-Cone EDI, Rhodopic EDI, 380,385,390,395,400,405,410,415,420,425,430,435,440,445,450,455,460,465,470,475,480,485,490,495,500,505,510,515,520,525,530,535,540,545,550,555,560,565,570,575,580,585,590,595,600,605,610,615,620,625,630,635,640,645,650,655,660,665,670,675,680,685,690,695,700,705,710,715,720,725,730,735,740,745,750,755,760,765,770,775,780
23:31:11 27/9/23,Disabled,Disabled,0.08269663155078888, 0.0005177841521799564, 0.09773015230894089, 0.03206482529640198, 0.0000015619222040186287, 0.0031599183566868305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000017304886569036109,0.0000034609773138072374,0.000005191465970710848,0.000006921954627614475,0.000008652443284518085,0.000007416379958158363,0.000006180316631798626,0.000004944253305438903,0.0000037081899790791816,0.0000024721266527194598,0.000001236063326359722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23:32:11 27/9/23,Disabled,Disabled,0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23:33:11 27/9/23,Disabled,Disabled,0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23:34:11 27/9/23,Disabled,Disabled,0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23:35:11 27/9/23,Disabled,Disabled,0.08269663155078888, 0.0005177841521799564, 0.09773015230894089, 0.03206482529640198, 0.0000015619222040186287, 0.0031599183566868305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000017304886569036109,0.0000034609773138072374,0.000005191465970710848,0.000006921954627614475,0.000008652443284518085,0.000007416379958158363,0.000006180316631798626,0.000004944253305438903,0.0000037081899790791816,0.0000024721266527194598,0.000001236063326359722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23:36:11 27/9/23,Disabled,Disabled,0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23:37:11 27/9/23,Disabled,Disabled,0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23:38:11 27/9/23,Disabled,Disabled,0, 0, 0, 0, 0, 0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23:39:11 27/9/23,Disabled,Disabled,0.08269663155078888, 0.0005177841521799564, 0.09773015230894089, 0.03206482529640198, 0.0000015619222040186287, 0.0031599183566868305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000017304886569036109,0.0000034609773138072374,0.000005191465970710848,0.000006921954627614475,0.000008652443284518085,0.000007416379958158363,0.000006180316631798626,0.000004944253305438903,0.0000037081899790791816,0.0000024721266527194598,0.000001236063326359722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
